id,amenity,name,name:en,level,addr:housenumber,addr:street,opening_hours,lat,lon
node/6825281688,bank,МТС Банк B2B,,,1/3,Воронцовская улица,Mo-Su 09:00-21:00,55.7409119,37.6555597
node/6835877133,bicycle_rental,,,,,,,55.7449094,37.6018449
node/6835877134,waste_basket,,,,,,,55.7449769,37.6019558
node/6845391332,payment_terminal,,,,,,24/7,55.7715795,37.6322446
node/6845432609,bar,Analog,,,4 с5,Товарищеский переулок,,55.7414683,37.6599793
node/6845435108,bar,"Дом, В Котором / PUB",,,14/2 с3,улица Покровка,,55.7585711,37.6453773
node/6847080185,cafe,Cofee & Dreams,,,,,,55.7431097,37.6388075
node/6852145248,bench,,,,,,,55.7615358,37.5852107
node/6852765529,parking_entrance,,,,,,,55.7694088,37.6258122
node/6852765531,parking_entrance,,,,,,,55.7694037,37.6260865
node/6852765560,recycling,,,,,,,55.7695131,37.6301978
node/6854604585,cafe,"Осторожно, слон!",,,,,,55.7712363,37.6204389
node/6860014755,clinic,Дар жизни,,,4 с3,Ружейный переулок,Mo-Su 09:00-21:00,55.7431145,37.5787621
node/6863127862,cafe,Эрмитаж,,,,,,55.7697954,37.6099522
node/6863127864,fast_food,,,,,,,55.7698267,37.6088686
node/6863975640,bicycle_parking,,,,,,24/7,55.7305655,37.6255935
node/6863975646,cafe,Break Cafe,,,,,"Mo-Su 10:00-22:00; Fr,Sa 10:00-23:00",55.7338582,37.6278198
node/6871494033,parking,,,,,,,55.7696639,37.626278
node/6871494034,recycling,,,,,,,55.7697201,37.6262964
node/6875534986,food_court,Брикет маркет,,5,,,Mo-Sa 10:00-22:00; Su 11:00-22:00,55.7709851,37.6201017
node/6876273566,payment_terminal,Qiwi,,,,,,55.7719668,37.624921
node/6876273567,dentist,Практика дантиста,,,,,Mo-Sa 09:00-21:00; Su 09:00-18:00,55.7711578,37.6228845
node/6878281233,hookah_lounge,Жара,,,,,"Mo-Fr 00:00-03:00,11:00-24:00; Sa 00:00-03:00,10:00-24:00; Su 00:00-05:00,10:00-24:00",55.7683152,37.6425277
node/6879756611,clinic,Слава,,,,,Mo-Su 10:00-21:00,55.7725926,37.6135759
node/6879756620,dentist,Зубная формула на Цветном,,,,,Mo-Su 09:00-21:00,55.7729697,37.6139621
node/6879756631,cafe,Зернистый зверь,,,,,Mo-Su 09:00-21:00,55.7730783,37.6132795
node/6879756632,waste_disposal,,,,,,,55.7730949,37.6135404
node/6879756654,atm,,,,,,,55.7738051,37.6126727
node/6879756655,atm,,,,,,,55.7737912,37.6126747
node/6882307266,clinic,Семейный доктор,,,,,"Mo-Fr 08:00-21:00; Sa,Su 09:00-15:00",55.7310922,37.6293325
node/6882307278,hookah_lounge,Культ,,,,,"Mo-Fr 00:00-02:00,11:00-24:00; Sa,Su 00:00-04:00,11:00-24:00",55.7303385,37.6263902
node/6882312798,bicycle_parking,,,,,,24/7,55.730553,37.6276119
node/6883694839,fast_food,Бодрый кот,,,,,Mo-Fr 11:00-17:00,55.7576213,37.6084945
node/6883694880,bicycle_parking,,,,,,24/7,55.7567029,37.6062736
node/6884654065,coworking_space,Psycho Place,,,,,Mo-Su 07:00-24:00,55.7688216,37.6380919
node/6884659089,bicycle_rental,,,,,,24/7,55.7301321,37.6605909
node/6884988605,police,Участковый пункт полиции № 3,,,,,,55.7529274,37.5842573
node/6885605689,pub,13 Rules,,,,,,55.7287817,37.6480185
node/6885887487,doctors,Инвитро,,,,,Mo-Fr 07:30-20:00; Sa 07:30-15:00,55.7331615,37.640106
node/6887231339,dentist,ДентаВита,,,,,Mo-Fr 09:00-21:00; Sa 09:00-20:00; Su 10:00-19:00,55.7582732,37.6082692
node/6887231350,driving_school,Престиж Авто,,,,,,55.7580197,37.6089652
node/6888553795,restaurant,Чайхона №1,,,,,Mo-Su 12:00-06:00,55.7598264,37.6135115
node/6893906408,doctors,Медико-психологический центр индивидуальности,,,,,,55.7723828,37.6110063
node/6893906409,bicycle_parking,,,,,,24/7,55.7725699,37.6110975
node/6893906410,dentist,Зуб.ру,,,,,Mo-Su 09:00-21:00,55.7726733,37.6108307
node/6897918960,restaurant,Chef,,,,,Mo-Su 11:00-23:00,55.7521,37.5911754
node/6897918961,restaurant,Levantine,,7,,,Mo-Su 12:00-24:00,55.7514313,37.5847301
node/6897918962,cafe,Laffa Laffa,,,,,Mo-Su 11:30-23:30,55.7596059,37.5973995
node/6898004642,bar,True Stories,,,,,Mo-Su 08:30-23:45,55.7683725,37.645521
node/6898004643,bicycle_parking,,,,,,24/7,55.7684223,37.6455089
node/6898004644,bar,Винил и вино,,,,,"Mo-Fr 11:00-24:00; Sa,Su 00:00-05:00,11:00-24:00",55.7727449,37.6096867
node/6898919186,cafe,Буше,,,,,Mo-Su 07:00-22:00,55.7543448,37.6375929
node/6903832014,bench,,,,,,,55.7443548,37.6025548
node/6903832015,waste_basket,,,,,,,55.7445022,37.6027858
node/6903832016,bench,,,,,,,55.744421,37.6026608
node/6903832017,waste_basket,,,,,,,55.7444063,37.6026403
node/6903832018,bench,,,,,,,55.7444889,37.6027648
node/6903832019,waste_basket,,,,,,,55.7443412,37.6025334
node/6903843849,bench,,,,,,,55.7447516,37.6019707
node/6903843850,waste_basket,,,,,,,55.7447603,37.6019996
node/6903843851,waste_basket,,,,,,,55.7447923,37.6021721
node/6915246585,pub,Harat’s,,,,,Mo-Su 12:00-06:00,55.7531005,37.5868604
node/6918220686,hookah_lounge,МосКальян,MosKal’yan,,,,Mo-Fr 11:00-05:00; Sa-Su 12:00-05:00,55.7529679,37.5928721
node/6918255185,hookah_lounge,Oblako 53,,,,,Mo-Su 11:00-05:00,55.7531879,37.5891243
node/6918453197,cafe,Supernova,,,,,Mo-Su 12:00-23:00,55.7729844,37.6103742
node/6918453199,cafe,Izumi,,,,,Mo-Su 11:00-23:00,55.7662246,37.64006
node/6918453203,bar,Herbarium,,,,,"Mo 00:00-03:00; We 18:00-24:00; Th-Su 00:00-03:00,18:00-24:00",55.7655373,37.615491
node/6918453204,bar,Заправка,,,,,Mo-Th 12:00-22:00; Fr-Su 12:00-23:00,55.7333229,37.6017066
node/6918453206,restaurant,Жаровня. Чайхона,,,,,Mo-Su 12:00-23:00,55.7602126,37.6247513
node/6918453209,restaurant,True Cost,,,,,Mo-Su 11:00-23:00,55.7621971,37.6135303
node/6918453210,restaurant,True Cost,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00",55.7623872,37.6038073
node/6918453213,bar,Кабинет 3.14,,,,,"Th 20:00-24:00; Fr,Sa 00:00-03:00,20:00-24:00; Su 00:00-03:00",55.7718906,37.6257464
node/6918453217,restaurant,Пифагор,,,,,Mo-Su 11:00-23:00,55.766534,37.6231742
node/6918453218,bar,Сентябрь,,,,,"Mo-Fr 16:00-24:00; Sa,Su 00:00-02:00,16:00-24:00",55.7587698,37.6475581
node/6919764785,fast_food,Shawarma house,,,,,,55.7349087,37.603149
node/6920145273,bench,,,,,,,55.773222,37.6143128
node/6920145274,bench,,,,,,,55.7732232,37.6143933
node/6920145275,bench,,,,,,,55.7732262,37.6145677
node/6920145276,bench,,,,,,,55.7732254,37.6145086
node/6920209901,bicycle_rental,,,,,,24/7,55.7732677,37.6146917
node/6922143206,fast_food,One Price Coffee,,,,,,55.7601616,37.6316057
node/6922143207,bicycle_parking,,,,,,24/7,55.7588222,37.6323668
node/6922143209,restaurant,Экспромт,,,,,"Mo-Fr 10:00-24:00; Sa,Su 11:00-23:00",55.7587736,37.6325485
node/6922143210,bicycle_parking,,,,,,24/7,55.7569715,37.6306468
node/6922143213,fast_food,One Price Coffee,,,,,,55.7574432,37.6335409
node/6922143222,waste_disposal,,,,,,,55.758011,37.6341525
node/6922143223,waste_disposal,,,,,,,55.7580091,37.6341096
node/6924914986,training,Школа драмы Германа Сидакова,German Sidakov dramatic school,,,,,55.7567132,37.5964679
node/6926451486,waste_disposal,,,,,,,55.74943,37.6067564
node/6926476085,waste_disposal,,,,,,,55.7502151,37.6062189
node/6927335930,bench,,,,,,,55.761438,37.5852347
node/6927366588,bicycle_rental,,,,,,24/7,55.7601865,37.5813638
node/6932385185,restaurant,Моди,Modi,,,,Mo-Fr 12:00-18:00,55.7531495,37.5864433
node/6934077188,toilets,,,,,,,55.7607351,37.581691
node/6935895554,bank,Газпромбанк,Gazprombank,,,,,55.7289611,37.6185259
node/6937873685,cafe,Cofix,,,,,,55.733062,37.639968
node/6940169372,cafe,,,-1,,,,55.770604,37.6613036
node/6942436545,bicycle_rental,,,,,,24/7,55.7654571,37.6601566
node/6947600568,restaurant,Библиайтека,Bibliiteka,,5,Большой Путинковский переулок,11:44-05:00,55.7673034,37.6075207
node/6950992569,bench,,,,,,,55.7605477,37.5816108
node/6950992570,bench,,,,,,,55.7604494,37.5815635
node/6952105309,coworking_space,Psycho Place,,,,,Mo-Su 09:00-22:00,55.7650522,37.6082562
node/6956773828,clock,,,,,,,55.7606521,37.5814303
node/6956906448,bicycle_parking,,,,,,24/7,55.7682671,37.6152768
node/6956906449,bicycle_parking,,,,,,24/7,55.7681462,37.6162849
node/6956906466,bank,ВТБ,VTB,,,,,55.7670956,37.6238541
node/6959964036,restaurant,LureMe,,,,,Mo-Su 12:00-24:00,55.7622974,37.5952725
node/6959964045,restaurant,Eaters,,,,,Mo-Su 12:00-23:00,55.7705343,37.6420415
node/6959964047,cafe,PizzaUno,,,,,"Mo-Fr 07:00-22:00; Sa,Su 10:00-22:00",55.7681466,37.6472149
node/6959964048,cafe,Тут не пекут,,,,,,55.7584683,37.6404402
node/6959964049,pub,Abbey Players,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00",55.7526479,37.5979762
node/6959964050,bar,52/2,,,,,"We,Th 14:00-24:00; Fr 18:00-24:00; Sa 00:00-06:00,18:00-24:00; Su 00:00-06:00",55.7345385,37.6272042
node/6959964051,cafe,Cappuccino Kids,,,,,Mo-Su 08:00-21:00,55.7600088,37.6568466
node/6959964052,cafe,Lao Lee,,-1,,,Mo-Su 11:00-23:00,55.7615648,37.6123488
node/6959964053,restaurant,Officina,,,,,Mo-Su 10:00-23:00,55.7662744,37.6147842
node/6959964055,restaurant,Дом 16,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00",55.7533075,37.6462788
node/6962840363,restaurant,Роза пустыни,,,,,,55.7738485,37.591107
node/6963011293,bicycle_parking,,,,,,24/7,55.7595208,37.6368973
node/6966422993,bank,Уральский банк реконструкции и развития,,,,,Mo-Fr 09:00-18:00,55.751916,37.58595
node/6966443910,cafe,Кофе муз,,,,,Mo-Fr 08:00-21:00;Sa-Su 09:00-20:00,55.772188,37.600666
node/6966443947,cafe,Кофе муз,,,,,Mo-Fr 07:30-21:00;Sa-Su 10:00-21:00,55.766906,37.620995
node/6967141307,bench,,,,,,,55.7710043,37.6148265
node/6967141308,bench,,,,,,,55.7710124,37.6148644
node/6967245840,training,Beauty Fabrika,,,,,,55.7674808,37.6306388
node/6967245859,waste_disposal,,,,,,,55.7674642,37.6294948
node/6967245860,waste_disposal,,,,,,,55.7674627,37.6294439
node/6967521521,hookah_lounge,Облако11,,,,,,55.7643678,37.6313777
node/6967521522,waste_disposal,,,,,,,55.7644222,37.6316889
node/6967521523,waste_disposal,,,,,,,55.7644252,37.6316473
node/6971936085,bicycle_parking,,,,,,,55.7398115,37.6382621
node/6977323285,cafe,Roots coffee,,,,,,55.7445283,37.6249118
node/6977839385,driving_school,АвтоДрайвер,,,,,,55.7449754,37.6381453
node/6977883848,fast_food,Домино’c Пицца,Domino’s Pizza,1,,,Mo-Su 09:00-23:00,55.7507822,37.5925541
node/6981342485,bicycle_parking,,,,,,24/7,55.7593435,37.6279045
node/6985840744,bar,I Like Wine,,,,,"Mo-Fr 00:00-02:00,10:00-24:00; Sa,Su 00:00-06:00,10:00-24:00",55.7592308,37.6458496
node/6990910067,bicycle_parking,,,,,,24/7,55.758637,37.6381047
node/6990910076,security_booth,,,,,,,55.7590584,37.637518
node/6990965186,community_centre,Историко-культурный центр «Открытие»,,,,,,55.7592482,37.6343845
node/6990965202,parking_entrance,,,,,,,55.7561672,37.6492561
node/6990965205,security_booth,,,,,,,55.7551139,37.6487504
node/6990965219,cafe,Музаик,,,,,,55.7528064,37.6456203
node/6992646415,restaurant,The Cellar,,,,,"Mo-Su 00:00-02:00,08:00-24:00",55.7669293,37.6323366
node/6992646417,bicycle_parking,,,,,,24/7,55.7667629,37.6339721
node/6992646418,bench,,,,,,,55.7667512,37.6346178
node/6992646419,bench,,,,,,,55.7667893,37.6346299
node/6992646430,dentist,Doctor Martin,,1,,,Mo-Su 09:00-21:00,55.7536804,37.6360998
node/6992646459,waste_disposal,,,,,,,55.7601586,37.640695
node/6992646460,waste_disposal,,,,,,,55.760156,37.6406629
node/6993770407,bicycle_parking,,,,,,24/7,55.7521234,37.6351409
node/6994668467,embassy,посольство Новой Зеландии,Embassy of New Zealand,,3,Пречистенская набережная,"Mo-Fr 09:00-12:30,13:30-17:30",55.7358234,37.599297
node/6995723365,clock,,,,,,,55.7376446,37.6153464
node/7002878683,restaurant,Sartoria Lamberti,,,,,Mo-Su 06:30-23:00,55.7574915,37.6130354
node/7002878684,bar,Shortlist,,,,,"Mo-Fr 00:00-01:00,12:00-24:00; Sa,Su 00:00-03:00,12:00-24:00",55.7656301,37.6161401
node/7003269790,bicycle_parking,,,,,,24/7,55.7623099,37.5995278
node/7003269791,bicycle_parking,,,,,,24/7,55.7624208,37.599273
node/7003294061,fast_food,Идола,,,,,,55.7481396,37.5835419
node/7003294064,bureau_de_change,,,,,,,55.7521222,37.5896365
node/7003294066,pub,16 тонн,16 tons,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00",55.7494658,37.590993
node/7004300455,cafe,Sokol Coffee,,,,,"Mo-Fr 08:30-22:00; Sa,Su 09:30-22:00",55.7489397,37.5880138
node/7004346189,waste_disposal,,,,,,,55.7483925,37.5863367
node/7004346190,waste_disposal,,,,,,,55.7484182,37.5863153
node/7006049764,clinic,Чжуд-ши,,,,,Mo-Su 09:00-21:00,55.7465968,37.5859331
node/7006051095,bank,Соколовский,,,,,Mo-Th 09:30-17:45; Fr 09:30-17:00,55.7480257,37.5886837
node/7006051097,parking_entrance,,,,,,,55.7481205,37.5885396
node/7006657294,cafe,La Corte di Milano,,,,,Mo-Su 12:00-23:00,55.770506,37.6332003
node/7009848865,clinic,Мегаполис Мед,,,,,Mo-Fr 09:00-19:00,55.7719121,37.6245421
node/7009848866,dentist,Елена Дент,,1,,,Mo-Fr 09:00-21:00; Sa 10:00-18:00,55.7719461,37.6246883
node/7009849057,doctors,Вералаб,,,,,Mo-Fr 08:00-18:00; Sa 09:00-15:00,55.7710159,37.6237535
node/7009849063,parking_entrance,,,,,,,55.7712584,37.6233696
node/7009849090,parking_entrance,,,,,,,55.770881,37.6232977
node/7009849092,parking_entrance,,,,,,,55.7708456,37.623305
node/7009849130,cafe,Лето близко,,,,,"Mo-Su 00:00-06:00,12:00-24:00",55.7712973,37.6222508
node/7011710194,parking_entrance,,,,,,,55.7569876,37.6276564
node/7011710226,pharmacy,,,,,,,55.7563353,37.625045
node/7011710232,training,Воскресная школа,,,,,,55.7559308,37.6229636
node/7011710233,cafe,Трапезная,,,,,Mo-Su 09:00-22:00,55.7558486,37.6228188
node/7012442294,bar,Контрразведка,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00",55.7580454,37.6273531
node/7012442335,waste_disposal,,,,,,,55.7572002,37.627976
node/7012442336,waste_disposal,,,,,,,55.75721,37.6280156
node/7012442343,pharmacy,Добрая аптека,,,,,Mo-Fr 08:30-20:30;Sa 09:00-18:00,55.7562108,37.6283535
node/7014762792,parking_entrance,,,,,,,55.7584529,37.6254036
node/7014762803,bar,Меломан,,,,,"Th 20:00-24:00; Fr,Sa 00:00-06:00,20:00-24:00; Su 00:00-06:00",55.7581344,37.6270017
node/7015544120,bicycle_parking,,,,,,24/7,55.771204,37.6147101
node/7017887943,language_school,Berlitz,,,,,,55.7584242,37.6262158
node/7017887944,courthouse,Мировые судьи Тверского района. Судебный участок №370,,,,,,55.7581238,37.62613
node/7017887945,courthouse,Мировые судьи Тверского района. Судебный участок №369,,,,,,55.7580921,37.6260884
node/7017888004,bench,,,,,,,55.7584679,37.6270312
node/7017888060,bench,,,,,,,55.7579291,37.6277795
node/7017888061,bench,,,,,,,55.7581065,37.6275676
node/7017888062,bench,,,,,,,55.7581487,37.62751
node/7017888063,bench,,,,,,,55.7583148,37.6272538
node/7017888064,bench,,,,,,,55.7583585,37.6271962
node/7018057538,dentist,Твой Стом,,,,,Mo-Su 09:00-21:00,55.7721626,37.6186413
node/7018057539,school,Русская классическая гимназия,,,,,,55.7711404,37.6166484
node/7023352443,parking_entrance,,,,,,,55.7684796,37.6284338
node/7026142564,bicycle_parking,,,,,,,55.7702086,37.6286865
node/7026142567,bicycle_parking,,,,,,,55.7703186,37.6283279
node/7027166992,bicycle_parking,,,,,,24/7,55.7712332,37.6048346
node/7027167008,cafe,Кулинарная лавка братьев Караваевых,Bratya Karavaevy,,,,Mo-Su 08:00-23:00,55.7694702,37.6052222
node/7027167018,dentist,Лик,,,,,,55.7691141,37.6015583
node/7030376651,cloakroom,,,,,,,55.7523585,37.6126492
node/7033681053,bicycle_parking,,,,,,24/7,55.7351656,37.5878874
node/7033681054,bicycle_parking,,,,,,24/7,55.7351911,37.5878482
node/7034470689,waste_disposal,,,,,,,55.774452,37.6168469
node/7034470690,waste_disposal,,,,,,,55.7744761,37.6168482
node/7034470704,charging_station,,,,,,,55.773635,37.6129644
node/7034470705,charging_station,,,,,,,55.7736388,37.6130636
node/7034470706,bench,,,,,,,55.7737422,37.6137871
node/7034470750,bench,,,,,,,55.7737753,37.6157123
node/7034470823,bench,,,,,,,55.7738116,37.6153126
node/7034470824,bench,,,,,,,55.77381,37.6152536
node/7034470825,bench,,,,,,,55.7738078,37.6151262
node/7034470826,bench,,,,,,,55.773807,37.6150498
node/7034470967,cafe,Stripes,,,,,"Mo-Fr 09:00-22:00; Sa,Su 10:00-22:00",55.7738908,37.6154374
node/7034470985,restaurant,Da Salvo,,,,,Mo-Su 11:30-23:00,55.7738825,37.6162916
node/7034470998,bench,,,,,,,55.7738017,37.6160905
node/7034470999,bench,,,,,,,55.7738033,37.6161669
node/7034471000,bench,,,,,,,55.7738085,37.6162916
node/7034471001,bench,,,,,,,55.77381,37.6163802
node/7034471051,bench,,,,,,,55.7738214,37.6168214
node/7034471052,bench,,,,,,,55.7738232,37.6168965
node/7034471053,bench,,,,,,,55.7738274,37.6169971
node/7034471054,bench,,,,,,,55.7738293,37.6170916
node/7034471277,bench,,,,,,,55.7739458,37.6183201
node/7034471278,bench,,,,,,,55.7739481,37.618426
node/7034471285,bench,,,,,,,55.7739371,37.61854
node/7034471286,bench,,,,,,,55.773982,37.6186258
node/7034471304,bench,,,,,,,55.7741876,37.6186104
node/7034471334,bench,,,,,,,55.7742815,37.6190208
node/7034471336,bench,,,,,,,55.7741699,37.6192367
node/7034471337,bench,,,,,,,55.7741103,37.6192206
node/7034471338,bench,,,,,,,55.7740522,37.6192072
node/7040344927,bar,Испанский стыд,,,,,Th-Su 18:00-24:00,55.7615504,37.6360193
node/7040344928,restaurant,Easy Jobs,,,,,Mo-Su 12:00-23:00,55.7628475,37.5924401
node/7040344938,bar,Do Not Disturb,,,,,"Tu-Fr 18:00-24:00; Sa 00:00-03:00,18:00-24:00; Su 00:00-03:00",55.7641249,37.6176877
node/7040344939,restaurant,№ 13,,,,,,55.7600662,37.5964782
node/7040839464,cafe,Лейкин и закон,,,,,,55.7583336,37.6472819
node/7040960181,kick-scooter_rental,,,,,,24/7,55.7542283,37.6348069
node/7040960183,kick-scooter_rental,,,,,,24/7,55.7538219,37.6354828
node/7041014885,cafe,Даблби,Double B,1,,,,55.7540517,37.6357578
node/7041014886,fast_food,Subway,Subway,1,,,,55.7540713,37.6358396
node/7041014889,cafe,Джаст'а паста,Justa Pasta,2,,,Mo-Su 12:00-24:00,55.7540343,37.6369098
node/7041014890,cafe,Zotman Pizza,,,,,Mo-Su 11:00-23:00,55.7542011,37.6372384
node/7041685254,cafe,Cofix,Cofix,,,,,55.7584657,37.6246293
node/7041685256,bicycle_parking,,,,,,24/7,55.7584136,37.6247124
node/7041685257,vending_machine,,,,,,,55.7576209,37.6246333
node/7041685263,parking_entrance,,,,,,,55.7578984,37.6250828
node/7041689826,cafe,Farш,Farsh,,,,Mo-Su 10:00-22:00,55.7658979,37.6045704
node/7041689830,kick-scooter_rental,,,,,,24/7,55.7647247,37.6046441
node/7041689852,parking_entrance,,,,,,,55.7564359,37.6138389
node/7041952848,hookah_lounge,Мамуния,,2,,,"Mo-Fr 00:00-02:00,14:00-24:00; Sa,Su 00:00-04:00,14:00-24:00",55.7487978,37.5887373
node/7041952850,restaurant,АрАрАт,,,,,Mo-Su 11:00-23:00,55.749046,37.5896225
node/7042277287,cafe,Starbucks Reserve,Starbucks Reserve,,,,Mo-Su 08:30-20:30,55.7628784,37.6197971
node/7042317525,vending_machine,,,2,,,,55.7730161,37.6567388
node/7042394281,bar,Матчпоинт,,,,,,55.7521166,37.5864146
node/7042394284,clinic,Доктор Чой,,1,,,Mo-Su 09:00-21:00,55.751118,37.5855669
node/7042443385,cafe,Даблби,Double B,1,,,,55.751346,37.5868142
node/7042443386,bicycle_parking,,,,,,24/7,55.7512429,37.5859445
node/7042443393,parking_entrance,,,,,,,55.7510054,37.5850057
node/7042443396,payment_terminal,,,,,,,55.7499289,37.5846704
node/7042443399,telephone,,,,,,,55.7501367,37.5852276
node/7042443543,cafe,АВ Бистро,,,,,Mo-Su 08:00-23:00,55.7473471,37.5830155
node/7042443570,kick-scooter_rental,,,,,,24/7,55.7470625,37.5827841
node/7042443592,fast_food,,,,,,24/7,55.7494002,37.583275
node/7042801048,language_school,ELC,,,26/1,улица Сретенка,Mo-Sa 13:00-20:30,55.770437,37.6337377
node/7044063682,cafe,Jeffreys coffeeshop,,,,,"Mo-Th 08:00-23:00; Fr 08:00-24:00; Sa 00:00-05:00,09:30-23:00; Su 09:30-23:00",55.765695,37.609602
node/7044467141,fast_food,Хотдоги,,,,,,55.7697877,37.657556
node/7044485184,waste_disposal,,,,,,,55.7712195,37.6595765
node/7046379878,charging_station,,,,,,,55.7704034,37.6578592
node/7047225544,kindergarten,Школа № 1231 дошкольное отделение,,,3,Ружейный переулок,,55.7428661,37.5803554
node/7047734761,restaurant,Арбатский Базар,,,,,Mo-Su 10:00-24:00,55.7462578,37.5883913
node/7047734768,parking_entrance,,,,,,,55.7465922,37.5883787
node/7048869821,atm,,,,,,,55.728756,37.6434576
node/7050400705,waste_disposal,,,,,,,55.7462858,37.5863823
node/7050400706,waste_disposal,,,,,,,55.7463069,37.5863662
node/7050400719,parking_entrance,,,,,,,55.7467615,37.5879009
node/7051396179,fast_food,Пинки и кофе,,,,,,55.7535868,37.6381664
node/7053065375,library,Дом А. Ф. Лосева. Центр чтения и творческого развития,,,,,,55.7445277,37.5877476
node/7053065376,music_school,Детская музыкальная школа им. Людвига Ван Бетховена,,,,,,55.743846,37.5899094
node/7053065377,music_school,Детская музыкальная школа им. Р.М. Глиэра,,,,,,55.7444303,37.5877529
node/7053094689,cafe,NYM Kitchen,,,,,"Mo-Fr 08:00-22:00; Sa,Su 10:00-20:00",55.744191,37.5887736
node/7054302802,bar,Drinx,,,,,,55.7731149,37.590185
node/7054535097,cafe,Cofix,Cofix,,,,,55.7632804,37.6352635
node/7056592900,restaurant,Steak It Easy,,,,,,55.7521392,37.5866398
node/7056592901,restaurant,Bodega,,,,,"Mo-Su 00:00-06:00,18:00-24:00",55.7587532,37.5858003
node/7056592928,restaurant,Loro,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-02:00,12:00-24:00",55.7572077,37.6002815
node/7056592929,cafe,Ладо,,,,,"Mo-Fr 17:00-24:00; Sa,Su 00:00-05:00,17:00-24:00",55.762815,37.6374114
node/7056650422,bench,,,,,,,55.7320504,37.6270513
node/7056650423,bench,,,,,,,55.7320791,37.6272632
node/7056650424,bench,,,,,,,55.7321603,37.6271727
node/7056650425,bench,,,,,,,55.7321414,37.6270741
node/7058162905,bicycle_rental,,,,,,24/7,55.7414212,37.5855307
node/7058162906,cafe,Кофе Хауз,,,,,"Mo-Fr 07:00-21:00; Sa,Su 08:00-20:00",55.7358939,37.5920391
node/7058162908,pharmacy,Неофарм,,,,,"Mo-Fr 08:00-23:00; Sa,Su 10:00-22:00",55.7359414,37.5918916
node/7058162918,restaurant,Asiatico,,,,,"Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00",55.7452539,37.5817448
node/7061533900,cafe,Grano Art Coffee,,,,,"Mo-Fr 07:30-23:00; Sa,Su 09:00-23:00",55.765443,37.6389442
node/7061533905,arts_centre,"Культурный центр ""Покровские ворота""",,,,,"Mo-Fr 11:00-23:00; Sa,Su 14:00-22:00",55.7600028,37.6479806
node/7062828648,police,Управление ГИБДД г. Москвы,,,,,,55.7738621,37.6127726
node/7062865113,fast_food,Феникс,,,,,,55.7617413,37.6414213
node/7064380485,language_school,Studywork,Studywork,,,,Mo-Fr 09:00-22:00; Sa-Su 10:00-20:00,55.7657049,37.6459677
node/7069316579,smoking_area,,,,,,,55.7329486,37.6228101
node/7070465826,toilets,,,3,,,Mo-Su 10:00-22:00,55.7447371,37.6296402
node/7074571275,restaurant,Osteria numero Uno,,,,,Mo-Su 11:00-23:00,55.7512931,37.5973539
node/7078461048,waste_disposal,,,,,,,55.7672937,37.6478358
node/7079558289,restaurant,Шантри,,,30 с1,Цветной бульвар,"Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 00:00-05:00,11:00-24:00; Su 00:00-05:00,11:00-23:00",55.7723649,37.6225136
node/7079758379,restaurant,Кофемания,,,35,Валовая улица,Mo-Fr 08:00-23:00;Sa-Su 10:00-23:00,55.7294462,37.6267301
node/7080559253,kick-scooter_rental,,,,,,24/7,55.7532404,37.6011734
node/7080559254,kick-scooter_rental,,,,,,24/7,55.729134,37.623315
node/7080559255,kick-scooter_rental,,,,,,24/7,55.7715078,37.6208849
node/7080559256,kick-scooter_rental,,,,,,24/7,55.7685196,37.6480168
node/7080708305,bench,,,,,,,55.7668071,37.651849
node/7080708608,bench,,,,,,,55.7677071,37.6506025
node/7080708609,bench,,,,,,,55.7677456,37.6505542
node/7080708610,bench,,,,,,,55.7679236,37.650298
node/7080708611,bench,,,,,,,55.7678957,37.6503396
node/7080708745,taxi,,,,,,,55.7689259,37.6477935
node/7080708796,bench,,,,,,,55.768405,37.6487075
node/7080708797,bench,,,,,,,55.7683808,37.6485385
node/7080708804,bench,,,,,,,55.7684774,37.6486351
node/7080708805,bench,,,,,,,55.7685936,37.6486485
node/7080708806,bench,,,,,,,55.7685317,37.6486029
node/7080708807,bench,,,,,,,55.7685725,37.6485801
node/7080708808,bench,,,,,,,55.7685106,37.6485305
node/7080708821,bench,,,,,,,55.7686094,37.6483776
node/7080708822,bench,,,,,,,55.7686758,37.6484366
node/7080708832,bench,,,,,,,55.7687875,37.6478358
node/7080708847,bench,,,,,,,55.7686645,37.6482207
node/7080708861,bench,,,,,,,55.7687128,37.6481214
node/7080708915,restaurant,La veranda,,,,,,55.7680647,37.6452595
node/7080708916,cafe,Prime,Prime,,,,Mo-Fr 08:00-20:00,55.7684238,37.6468514
node/7082247920,bicycle_parking,,,,,,24/7,55.7409067,37.6278162
node/7082247922,bicycle_parking,,,,,,24/7,55.7409185,37.6276268
node/7083143213,cafe,Ни свет ни заря,,,,,Mo-Su 08:00-23:00,55.7620311,37.6515855
